Samplingpoint,Pollutant,Start,Value,Unit
IT/SPO-IT1020A_06001_500,6001,2004-06-18,35.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-19,34.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-20,12.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-21,23.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-22,25.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-23,28.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-24,34.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-25,56.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-26,19.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-27,27.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-28,48.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-29,45.0,
IT/SPO-IT1020A_06001_500,6001,2004-06-30,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-01,55.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-02,44.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-03,38.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-04,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-05,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-06,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-07,47.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-08,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-09,22.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-10,19.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-11,23.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-12,16.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-13,26.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-14,27.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-15,36.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-16,38.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-17,32.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-18,31.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-19,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-20,45.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-21,41.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-22,47.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-23,46.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-24,27.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-25,18.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-26,31.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-27,33.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-28,38.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-29,45.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-30,39.0,
IT/SPO-IT1020A_06001_500,6001,2004-07-31,36.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-01,40.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-02,40.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-03,41.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-04,27.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-05,17.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-06,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-07,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-08,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-09,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-10,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-11,44.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-12,40.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-13,31.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-14,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-15,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-16,29.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-17,40.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-18,35.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-19,37.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-20,39.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-21,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-22,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-23,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-25,29.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-26,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-27,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-28,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-29,22.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-30,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-08-31,37.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-01,37.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-02,40.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-03,48.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-04,55.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-05,40.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-06,22.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-07,65.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-08,64.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-09,76.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-10,57.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-11,44.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-12,47.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-13,60.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-14,59.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-15,52.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-16,18.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-17,38.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-18,58.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-19,82.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-20,81.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-21,62.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-22,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-23,46.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-25,24.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-26,51.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-27,53.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-28,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-29,67.0,
IT/SPO-IT1020A_06001_500,6001,2004-09-30,74.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-01,49.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-02,54.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-03,76.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-04,102.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-05,140.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-06,128.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-07,110.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-08,89.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-09,81.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-10,75.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-11,32.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-12,35.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-13,47.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-14,67.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-15,53.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-16,61.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-17,46.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-18,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-19,80.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-20,63.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-21,78.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-22,94.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-23,101.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-24,138.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-25,147.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-26,102.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-27,33.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-28,31.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-29,27.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-30,48.0,
IT/SPO-IT1020A_06001_500,6001,2004-10-31,31.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-01,34.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-02,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-03,53.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-04,66.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-05,87.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-06,52.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-07,33.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-08,47.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-09,62.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-10,66.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-11,39.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-12,39.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-13,58.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-14,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-15,75.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-16,100.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-17,133.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-18,104.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-19,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-20,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-21,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-22,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-23,89.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-25,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-26,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-27,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-28,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-29,95.0,
IT/SPO-IT1020A_06001_500,6001,2004-11-30,30.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-01,51.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-02,65.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-03,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-04,76.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-05,54.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-06,94.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-07,83.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-08,99.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-09,90.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-10,144.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-11,152.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-12,134.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-13,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-14,133.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-15,113.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-16,91.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-17,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-18,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-19,63.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-20,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-21,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-22,119.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-23,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-25,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-26,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-27,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-28,85.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-29,0.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-30,53.0,
IT/SPO-IT1020A_06001_500,6001,2004-12-31,95.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-01,199.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-02,88.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-03,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-04,50.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-05,148.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-06,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-07,157.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-08,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-09,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-10,118.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-11,94.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-12,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-13,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-14,141.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-15,102.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-16,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-17,108.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-18,99.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-19,84.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-20,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-21,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-22,71.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-23,43.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-25,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-26,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-27,66.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-28,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-29,87.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-30,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-01-31,124.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-01,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-02,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-03,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-04,57.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-05,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-06,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-07,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-08,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-09,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-10,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-11,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-12,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-13,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-14,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-15,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-16,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-17,56.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-18,76.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-19,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-20,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-21,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-22,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-23,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-25,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-26,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-27,75.0,
IT/SPO-IT1020A_06001_500,6001,2005-02-28,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-01,16.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-02,34.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-03,62.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-04,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-05,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-06,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-07,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-08,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-09,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-10,49.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-11,47.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-12,47.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-13,43.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-14,50.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-15,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-16,102.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-17,111.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-18,87.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-19,48.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-20,65.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-21,46.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-22,82.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-23,61.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-24,63.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-25,15.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-26,37.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-27,68.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-28,72.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-29,18.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-30,27.0,
IT/SPO-IT1020A_06001_500,6001,2005-03-31,25.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-01,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-02,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-03,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-04,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-05,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-06,52.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-07,33.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-08,19.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-09,15.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-10,14.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-11,28.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-12,40.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-13,32.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-14,25.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-15,30.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-16,20.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-17,17.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-18,17.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-19,18.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-20,23.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-21,22.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-22,30.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-23,31.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-24,24.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-25,17.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-26,15.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-27,20.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-28,33.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-29,41.0,
IT/SPO-IT1020A_06001_500,6001,2005-04-30,33.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-01,33.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-02,33.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-03,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-04,12.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-05,14.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-06,11.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-07,9.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-08,8.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-09,7.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-10,10.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-11,21.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-12,25.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-13,19.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-14,27.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-15,32.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-16,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-17,12.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-18,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-19,14.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-20,14.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-21,25.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-22,29.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-23,15.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-24,14.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-25,33.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-26,48.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-27,39.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-28,29.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-29,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-30,27.0,
IT/SPO-IT1020A_06001_500,6001,2005-05-31,21.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-01,18.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-02,20.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-03,19.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-04,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-05,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-06,17.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-07,12.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-08,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-09,15.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-10,16.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-11,15.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-12,16.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-13,20.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-14,28.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-15,8.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-16,13.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-17,26.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-18,32.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-19,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-20,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-21,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-22,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-23,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-24,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-25,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-26,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-27,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-28,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-29,0.0,
IT/SPO-IT1020A_06001_500,6001,2005-06-30,0.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-01,90.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-02,91.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-03,116.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-04,50.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-05,56.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-06,71.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-07,66.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-08,46.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-09,56.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-10,67.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-11,63.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-12,47.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-13,60.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-14,77.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-15,74.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-16,99.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-17,166.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-18,109.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-19,146.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-20,157.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-21,165.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-22,122.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-23,48.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-24,49.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-25,81.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-26,88.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-27,34.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-28,29.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-29,49.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-30,51.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-01-31,42.0,
