,Samplingpoint,Pollutant,Start,Value,Unit
14742,IT/SPO-IT0770A_00005_500,5,2003-08-19,16.0,ug.m-3
14743,IT/SPO-IT0770A_00005_500,5,2003-08-20,27.0,ug.m-3
14744,IT/SPO-IT0770A_00005_500,5,2003-08-21,23.0,ug.m-3
14745,IT/SPO-IT0770A_00005_500,5,2003-08-22,26.0,ug.m-3
14746,IT/SPO-IT0770A_00005_500,5,2003-08-23,30.0,ug.m-3
14747,IT/SPO-IT0770A_00005_500,5,2003-08-24,31.0,ug.m-3
14748,IT/SPO-IT0770A_00005_500,5,2003-08-25,0.0,ug.m-3
14749,IT/SPO-IT0770A_00005_500,5,2003-08-26,0.0,ug.m-3
14750,IT/SPO-IT0770A_00005_500,5,2003-08-27,0.0,ug.m-3
14751,IT/SPO-IT0770A_00005_500,5,2003-08-28,0.0,ug.m-3
14752,IT/SPO-IT0770A_00005_500,5,2003-08-29,0.0,ug.m-3
14753,IT/SPO-IT0770A_00005_500,5,2003-08-30,0.0,ug.m-3
14754,IT/SPO-IT0770A_00005_500,5,2003-08-31,0.0,ug.m-3
14755,IT/SPO-IT0770A_00005_500,5,2003-09-01,13.0,ug.m-3
14756,IT/SPO-IT0770A_00005_500,5,2003-09-02,28.0,ug.m-3
14757,IT/SPO-IT0770A_00005_500,5,2003-09-03,22.0,ug.m-3
14758,IT/SPO-IT0770A_00005_500,5,2003-09-04,32.0,ug.m-3
14759,IT/SPO-IT0770A_00005_500,5,2003-09-05,46.0,ug.m-3
14760,IT/SPO-IT0770A_00005_500,5,2003-09-06,41.0,ug.m-3
14761,IT/SPO-IT0770A_00005_500,5,2003-09-07,33.0,ug.m-3
14762,IT/SPO-IT0770A_00005_500,5,2003-09-08,26.0,ug.m-3
14763,IT/SPO-IT0770A_00005_500,5,2003-09-09,22.0,ug.m-3
14764,IT/SPO-IT0770A_00005_500,5,2003-09-10,23.0,ug.m-3
14765,IT/SPO-IT0770A_00005_500,5,2003-09-11,24.0,ug.m-3
14766,IT/SPO-IT0770A_00005_500,5,2003-09-12,17.0,ug.m-3
14767,IT/SPO-IT0770A_00005_500,5,2003-09-13,28.0,ug.m-3
14768,IT/SPO-IT0770A_00005_500,5,2003-09-14,15.0,ug.m-3
14769,IT/SPO-IT0770A_00005_500,5,2003-09-15,38.0,ug.m-3
14770,IT/SPO-IT0770A_00005_500,5,2003-09-16,61.0,ug.m-3
14771,IT/SPO-IT0770A_00005_500,5,2003-09-17,76.0,ug.m-3
14772,IT/SPO-IT0770A_00005_500,5,2003-09-18,73.0,ug.m-3
14773,IT/SPO-IT0770A_00005_500,5,2003-09-19,76.0,ug.m-3
14774,IT/SPO-IT0770A_00005_500,5,2003-09-20,69.0,ug.m-3
14775,IT/SPO-IT0770A_00005_500,5,2003-09-21,67.0,ug.m-3
14776,IT/SPO-IT0770A_00005_500,5,2003-09-22,56.0,ug.m-3
14777,IT/SPO-IT0770A_00005_500,5,2003-09-23,45.0,ug.m-3
14778,IT/SPO-IT0770A_00005_500,5,2003-09-24,29.0,ug.m-3
14779,IT/SPO-IT0770A_00005_500,5,2003-09-25,33.0,ug.m-3
14780,IT/SPO-IT0770A_00005_500,5,2003-09-26,51.0,ug.m-3
14781,IT/SPO-IT0770A_00005_500,5,2003-09-27,59.0,ug.m-3
14782,IT/SPO-IT0770A_00005_500,5,2003-09-28,48.0,ug.m-3
14783,IT/SPO-IT0770A_00005_500,5,2003-09-29,46.0,ug.m-3
14784,IT/SPO-IT0770A_00005_500,5,2003-09-30,41.0,ug.m-3
14785,IT/SPO-IT0770A_00005_500,5,2003-10-01,36.0,ug.m-3
14786,IT/SPO-IT0770A_00005_500,5,2003-10-02,43.0,ug.m-3
14787,IT/SPO-IT0770A_00005_500,5,2003-10-03,78.0,ug.m-3
14788,IT/SPO-IT0770A_00005_500,5,2003-10-04,46.0,ug.m-3
14789,IT/SPO-IT0770A_00005_500,5,2003-10-05,5.0,ug.m-3
14790,IT/SPO-IT0770A_00005_500,5,2003-10-06,29.0,ug.m-3
14791,IT/SPO-IT0770A_00005_500,5,2003-10-07,61.0,ug.m-3
14792,IT/SPO-IT0770A_00005_500,5,2003-10-08,25.0,ug.m-3
14793,IT/SPO-IT0770A_00005_500,5,2003-10-09,76.0,ug.m-3
14794,IT/SPO-IT0770A_00005_500,5,2003-10-10,73.0,ug.m-3
14795,IT/SPO-IT0770A_00005_500,5,2003-10-11,72.0,ug.m-3
14796,IT/SPO-IT0770A_00005_500,5,2003-10-12,53.0,ug.m-3
14797,IT/SPO-IT0770A_00005_500,5,2003-10-13,73.0,ug.m-3
14798,IT/SPO-IT0770A_00005_500,5,2003-10-14,30.0,ug.m-3
14799,IT/SPO-IT0770A_00005_500,5,2003-10-15,34.0,ug.m-3
14800,IT/SPO-IT0770A_00005_500,5,2003-10-16,50.0,ug.m-3
14801,IT/SPO-IT0770A_00005_500,5,2003-10-17,41.0,ug.m-3
14802,IT/SPO-IT0770A_00005_500,5,2003-10-18,43.0,ug.m-3
14803,IT/SPO-IT0770A_00005_500,5,2003-10-19,48.0,ug.m-3
14804,IT/SPO-IT0770A_00005_500,5,2003-10-20,29.0,ug.m-3
14805,IT/SPO-IT0770A_00005_500,5,2003-10-21,55.0,ug.m-3
14806,IT/SPO-IT0770A_00005_500,5,2003-10-22,64.0,ug.m-3
14807,IT/SPO-IT0770A_00005_500,5,2003-10-23,14.0,ug.m-3
14808,IT/SPO-IT0770A_00005_500,5,2003-10-24,34.0,ug.m-3
14809,IT/SPO-IT0770A_00005_500,5,2003-10-25,36.0,ug.m-3
14810,IT/SPO-IT0770A_00005_500,5,2003-10-26,36.0,ug.m-3
14811,IT/SPO-IT0770A_00005_500,5,2003-10-27,38.0,ug.m-3
14812,IT/SPO-IT0770A_00005_500,5,2003-10-28,66.0,ug.m-3
14813,IT/SPO-IT0770A_00005_500,5,2003-10-29,36.0,ug.m-3
14814,IT/SPO-IT0770A_00005_500,5,2003-10-30,51.0,ug.m-3
14815,IT/SPO-IT0770A_00005_500,5,2003-10-31,29.0,ug.m-3
14816,IT/SPO-IT0770A_00005_500,5,2003-11-01,33.0,ug.m-3
14817,IT/SPO-IT0770A_00005_500,5,2003-11-02,42.0,ug.m-3
14818,IT/SPO-IT0770A_00005_500,5,2003-11-03,62.0,ug.m-3
14819,IT/SPO-IT0770A_00005_500,5,2003-11-04,82.0,ug.m-3
14820,IT/SPO-IT0770A_00005_500,5,2003-11-05,70.0,ug.m-3
14821,IT/SPO-IT0770A_00005_500,5,2003-11-06,79.0,ug.m-3
14822,IT/SPO-IT0770A_00005_500,5,2003-11-07,37.0,ug.m-3
14823,IT/SPO-IT0770A_00005_500,5,2003-11-08,16.0,ug.m-3
14824,IT/SPO-IT0770A_00005_500,5,2003-11-09,30.0,ug.m-3
14825,IT/SPO-IT0770A_00005_500,5,2003-11-10,90.0,ug.m-3
14826,IT/SPO-IT0770A_00005_500,5,2003-11-11,49.0,ug.m-3
14827,IT/SPO-IT0770A_00005_500,5,2003-11-12,44.0,ug.m-3
14828,IT/SPO-IT0770A_00005_500,5,2003-11-13,82.0,ug.m-3
14829,IT/SPO-IT0770A_00005_500,5,2003-11-14,113.0,ug.m-3
14830,IT/SPO-IT0770A_00005_500,5,2003-11-15,70.0,ug.m-3
14831,IT/SPO-IT0770A_00005_500,5,2003-11-16,68.0,ug.m-3
14832,IT/SPO-IT0770A_00005_500,5,2003-11-17,42.0,ug.m-3
14833,IT/SPO-IT0770A_00005_500,5,2003-11-18,88.0,ug.m-3
14834,IT/SPO-IT0770A_00005_500,5,2003-11-19,67.0,ug.m-3
14835,IT/SPO-IT0770A_00005_500,5,2003-11-20,45.0,ug.m-3
14836,IT/SPO-IT0770A_00005_500,5,2003-11-21,65.0,ug.m-3
14837,IT/SPO-IT0770A_00005_500,5,2003-11-22,61.0,ug.m-3
14838,IT/SPO-IT0770A_00005_500,5,2003-11-23,39.0,ug.m-3
14839,IT/SPO-IT0770A_00005_500,5,2003-11-24,31.0,ug.m-3
14840,IT/SPO-IT0770A_00005_500,5,2003-11-25,43.0,ug.m-3
14841,IT/SPO-IT0770A_00005_500,5,2003-11-26,38.0,ug.m-3
14842,IT/SPO-IT0770A_00005_500,5,2003-11-27,17.0,ug.m-3
14843,IT/SPO-IT0770A_00005_500,5,2003-11-28,23.0,ug.m-3
14844,IT/SPO-IT0770A_00005_500,5,2003-11-29,83.0,ug.m-3
14845,IT/SPO-IT0770A_00005_500,5,2003-11-30,79.0,ug.m-3
14846,IT/SPO-IT0770A_00005_500,5,2003-12-01,24.0,ug.m-3
14847,IT/SPO-IT0770A_00005_500,5,2003-12-02,20.0,ug.m-3
14848,IT/SPO-IT0770A_00005_500,5,2003-12-03,30.0,ug.m-3
14849,IT/SPO-IT0770A_00005_500,5,2003-12-04,37.0,ug.m-3
14850,IT/SPO-IT0770A_00005_500,5,2003-12-05,55.0,ug.m-3
14851,IT/SPO-IT0770A_00005_500,5,2003-12-06,57.0,ug.m-3
14852,IT/SPO-IT0770A_00005_500,5,2003-12-07,35.0,ug.m-3
14853,IT/SPO-IT0770A_00005_500,5,2003-12-08,51.0,ug.m-3
14854,IT/SPO-IT0770A_00005_500,5,2003-12-09,132.0,ug.m-3
14855,IT/SPO-IT0770A_00005_500,5,2003-12-10,66.0,ug.m-3
14856,IT/SPO-IT0770A_00005_500,5,2003-12-11,92.0,ug.m-3
14857,IT/SPO-IT0770A_00005_500,5,2003-12-12,151.0,ug.m-3
14858,IT/SPO-IT0770A_00005_500,5,2003-12-13,120.0,ug.m-3
14859,IT/SPO-IT0770A_00005_500,5,2003-12-14,53.0,ug.m-3
14860,IT/SPO-IT0770A_00005_500,5,2003-12-15,14.0,ug.m-3
14861,IT/SPO-IT0770A_00005_500,5,2003-12-16,33.0,ug.m-3
14862,IT/SPO-IT0770A_00005_500,5,2003-12-17,128.0,ug.m-3
14863,IT/SPO-IT0770A_00005_500,5,2003-12-18,125.0,ug.m-3
14864,IT/SPO-IT0770A_00005_500,5,2003-12-19,153.0,ug.m-3
14865,IT/SPO-IT0770A_00005_500,5,2003-12-20,215.0,ug.m-3
14866,IT/SPO-IT0770A_00005_500,5,2003-12-21,118.0,ug.m-3
14867,IT/SPO-IT0770A_00005_500,5,2003-12-22,44.0,ug.m-3
14868,IT/SPO-IT0770A_00005_500,5,2003-12-23,29.0,ug.m-3
14869,IT/SPO-IT0770A_00005_500,5,2003-12-24,75.0,ug.m-3
14870,IT/SPO-IT0770A_00005_500,5,2003-12-25,102.0,ug.m-3
14871,IT/SPO-IT0770A_00005_500,5,2003-12-26,94.0,ug.m-3
14872,IT/SPO-IT0770A_00005_500,5,2003-12-27,85.0,ug.m-3
14873,IT/SPO-IT0770A_00005_500,5,2003-12-28,31.0,ug.m-3
14874,IT/SPO-IT0770A_00005_500,5,2003-12-29,17.0,ug.m-3
14875,IT/SPO-IT0770A_00005_500,5,2003-12-30,24.0,ug.m-3
14876,IT/SPO-IT0770A_00005_500,5,2003-12-31,49.0,ug.m-3
14877,IT/SPO-IT0770A_00005_500,5,2004-01-01,72.0,ug.m-3
14878,IT/SPO-IT0770A_00005_500,5,2004-01-02,21.0,ug.m-3
14879,IT/SPO-IT0770A_00005_500,5,2004-01-03,58.0,ug.m-3
14880,IT/SPO-IT0770A_00005_500,5,2004-01-04,73.0,ug.m-3
14881,IT/SPO-IT0770A_00005_500,5,2004-01-05,76.0,ug.m-3
14882,IT/SPO-IT0770A_00005_500,5,2004-01-06,97.0,ug.m-3
14883,IT/SPO-IT0770A_00005_500,5,2004-01-07,99.0,ug.m-3
14884,IT/SPO-IT0770A_00005_500,5,2004-01-08,126.0,ug.m-3
14885,IT/SPO-IT0770A_00005_500,5,2004-01-09,49.0,ug.m-3
14886,IT/SPO-IT0770A_00005_500,5,2004-01-10,53.0,ug.m-3
14887,IT/SPO-IT0770A_00005_500,5,2004-01-11,69.0,ug.m-3
14888,IT/SPO-IT0770A_00005_500,5,2004-01-12,94.0,ug.m-3
14889,IT/SPO-IT0770A_00005_500,5,2004-01-13,165.0,ug.m-3
14890,IT/SPO-IT0770A_00005_500,5,2004-01-14,131.0,ug.m-3
14891,IT/SPO-IT0770A_00005_500,5,2004-01-15,19.0,ug.m-3
14892,IT/SPO-IT0770A_00005_500,5,2004-01-16,106.0,ug.m-3
14893,IT/SPO-IT0770A_00005_500,5,2004-01-17,106.0,ug.m-3
14894,IT/SPO-IT0770A_00005_500,5,2004-01-18,26.0,ug.m-3
14895,IT/SPO-IT0770A_00005_500,5,2004-01-19,31.0,ug.m-3
14896,IT/SPO-IT0770A_00005_500,5,2004-01-20,57.0,ug.m-3
14897,IT/SPO-IT0770A_00005_500,5,2004-01-21,85.0,ug.m-3
14898,IT/SPO-IT0770A_00005_500,5,2004-01-22,90.0,ug.m-3
14899,IT/SPO-IT0770A_00005_500,5,2004-01-23,51.0,ug.m-3
14900,IT/SPO-IT0770A_00005_500,5,2004-01-24,79.0,ug.m-3
14901,IT/SPO-IT0770A_00005_500,5,2004-01-25,62.0,ug.m-3
14902,IT/SPO-IT0770A_00005_500,5,2004-01-26,99.0,ug.m-3
14903,IT/SPO-IT0770A_00005_500,5,2004-01-27,70.0,ug.m-3
14904,IT/SPO-IT0770A_00005_500,5,2004-01-28,95.0,ug.m-3
14905,IT/SPO-IT0770A_00005_500,5,2004-01-29,51.0,ug.m-3
14906,IT/SPO-IT0770A_00005_500,5,2004-01-30,52.0,ug.m-3
14907,IT/SPO-IT0770A_00005_500,5,2004-01-31,79.0,ug.m-3
14908,IT/SPO-IT0770A_00005_500,5,2004-02-01,82.0,ug.m-3
14909,IT/SPO-IT0770A_00005_500,5,2004-02-02,70.0,ug.m-3
14910,IT/SPO-IT0770A_00005_500,5,2004-02-03,145.0,ug.m-3
14911,IT/SPO-IT0770A_00005_500,5,2004-02-04,173.0,ug.m-3
14912,IT/SPO-IT0770A_00005_500,5,2004-02-05,92.0,ug.m-3
14913,IT/SPO-IT0770A_00005_500,5,2004-02-06,65.0,ug.m-3
14914,IT/SPO-IT0770A_00005_500,5,2004-02-07,96.0,ug.m-3
14915,IT/SPO-IT0770A_00005_500,5,2004-02-08,29.0,ug.m-3
14916,IT/SPO-IT0770A_00005_500,5,2004-02-09,38.0,ug.m-3
14917,IT/SPO-IT0770A_00005_500,5,2004-02-10,99.0,ug.m-3
14918,IT/SPO-IT0770A_00005_500,5,2004-02-11,87.0,ug.m-3
14919,IT/SPO-IT0770A_00005_500,5,2004-02-12,60.0,ug.m-3
14920,IT/SPO-IT0770A_00005_500,5,2004-02-13,54.0,ug.m-3
14921,IT/SPO-IT0770A_00005_500,5,2004-02-14,105.0,ug.m-3
14922,IT/SPO-IT0770A_00005_500,5,2004-02-15,105.0,ug.m-3
14923,IT/SPO-IT0770A_00005_500,5,2004-02-16,156.0,ug.m-3
14924,IT/SPO-IT0770A_00005_500,5,2004-02-17,118.0,ug.m-3
14925,IT/SPO-IT0770A_00005_500,5,2004-02-18,112.0,ug.m-3
14926,IT/SPO-IT0770A_00005_500,5,2004-02-19,15.0,ug.m-3
14927,IT/SPO-IT0770A_00005_500,5,2004-02-20,33.0,ug.m-3
14928,IT/SPO-IT0770A_00005_500,5,2004-02-21,28.0,ug.m-3
14929,IT/SPO-IT0770A_00005_500,5,2004-02-22,36.0,ug.m-3
14930,IT/SPO-IT0770A_00005_500,5,2004-02-23,54.0,ug.m-3
14931,IT/SPO-IT0770A_00005_500,5,2004-02-24,33.0,ug.m-3
14932,IT/SPO-IT0770A_00005_500,5,2004-02-25,57.0,ug.m-3
14933,IT/SPO-IT0770A_00005_500,5,2004-02-26,69.0,ug.m-3
14934,IT/SPO-IT0770A_00005_500,5,2004-02-27,105.0,ug.m-3
14935,IT/SPO-IT0770A_00005_500,5,2004-02-28,62.0,ug.m-3
14936,IT/SPO-IT0770A_00005_500,5,2004-02-29,45.0,ug.m-3
14937,IT/SPO-IT0770A_00005_500,5,2004-03-01,67.0,ug.m-3
14938,IT/SPO-IT0770A_00005_500,5,2004-03-02,88.0,ug.m-3
14939,IT/SPO-IT0770A_00005_500,5,2004-03-03,101.0,ug.m-3
14940,IT/SPO-IT0770A_00005_500,5,2004-03-04,105.0,ug.m-3
14941,IT/SPO-IT0770A_00005_500,5,2004-03-05,66.0,ug.m-3
14942,IT/SPO-IT0770A_00005_500,5,2004-03-06,23.0,ug.m-3
14943,IT/SPO-IT0770A_00005_500,5,2004-03-07,20.0,ug.m-3
14944,IT/SPO-IT0770A_00005_500,5,2004-03-08,51.0,ug.m-3
14945,IT/SPO-IT0770A_00005_500,5,2004-03-09,84.0,ug.m-3
14946,IT/SPO-IT0770A_00005_500,5,2004-03-10,38.0,ug.m-3
14947,IT/SPO-IT0770A_00005_500,5,2004-03-11,31.0,ug.m-3
14948,IT/SPO-IT0770A_00005_500,5,2004-03-12,63.0,ug.m-3
14949,IT/SPO-IT0770A_00005_500,5,2004-03-13,82.0,ug.m-3
14950,IT/SPO-IT0770A_00005_500,5,2004-03-14,64.0,ug.m-3
14951,IT/SPO-IT0770A_00005_500,5,2004-03-15,88.0,ug.m-3
14952,IT/SPO-IT0770A_00005_500,5,2004-03-16,97.0,ug.m-3
14953,IT/SPO-IT0770A_00005_500,5,2004-03-17,104.0,ug.m-3
14954,IT/SPO-IT0770A_00005_500,5,2004-03-18,116.0,ug.m-3
14955,IT/SPO-IT0770A_00005_500,5,2004-03-19,78.0,ug.m-3
14956,IT/SPO-IT0770A_00005_500,5,2004-03-20,45.0,ug.m-3
14957,IT/SPO-IT0770A_00005_500,5,2004-03-21,37.0,ug.m-3
14958,IT/SPO-IT0770A_00005_500,5,2004-03-22,27.0,ug.m-3
14959,IT/SPO-IT0770A_00005_500,5,2004-03-23,12.0,ug.m-3
14960,IT/SPO-IT0770A_00005_500,5,2004-03-24,30.0,ug.m-3
14961,IT/SPO-IT0770A_00005_500,5,2004-03-25,28.0,ug.m-3
14962,IT/SPO-IT0770A_00005_500,5,2004-03-26,27.0,ug.m-3
14963,IT/SPO-IT0770A_00005_500,5,2004-03-27,23.0,ug.m-3
14964,IT/SPO-IT0770A_00005_500,5,2004-03-28,39.0,ug.m-3
14965,IT/SPO-IT0770A_00005_500,5,2004-03-29,59.0,ug.m-3
14966,IT/SPO-IT0770A_00005_500,5,2004-03-30,68.0,ug.m-3
14967,IT/SPO-IT0770A_00005_500,5,2004-03-31,72.0,ug.m-3
14968,IT/SPO-IT0770A_00005_500,5,2004-04-01,94.0,ug.m-3
14969,IT/SPO-IT0770A_00005_500,5,2004-04-02,73.0,ug.m-3
14970,IT/SPO-IT0770A_00005_500,5,2004-04-03,23.0,ug.m-3
14971,IT/SPO-IT0770A_00005_500,5,2004-04-04,30.0,ug.m-3
14972,IT/SPO-IT0770A_00005_500,5,2004-04-05,34.0,ug.m-3
14973,IT/SPO-IT0770A_00005_500,5,2004-04-06,42.0,ug.m-3
14974,IT/SPO-IT0770A_00005_500,5,2004-04-07,32.0,ug.m-3
14975,IT/SPO-IT0770A_00005_500,5,2004-04-08,27.0,ug.m-3
14976,IT/SPO-IT0770A_00005_500,5,2004-04-09,12.0,ug.m-3
14977,IT/SPO-IT0770A_00005_500,5,2004-04-10,16.0,ug.m-3
14978,IT/SPO-IT0770A_00005_500,5,2004-04-11,25.0,ug.m-3
14979,IT/SPO-IT0770A_00005_500,5,2004-04-12,21.0,ug.m-3
14980,IT/SPO-IT0770A_00005_500,5,2004-04-13,33.0,ug.m-3
14981,IT/SPO-IT0770A_00005_500,5,2004-04-14,44.0,ug.m-3
14982,IT/SPO-IT0770A_00005_500,5,2004-04-15,38.0,ug.m-3
14983,IT/SPO-IT0770A_00005_500,5,2004-04-16,27.0,ug.m-3
14984,IT/SPO-IT0770A_00005_500,5,2004-04-17,20.0,ug.m-3
14985,IT/SPO-IT0770A_00005_500,5,2004-04-18,18.0,ug.m-3
14986,IT/SPO-IT0770A_00005_500,5,2004-04-19,16.0,ug.m-3
14987,IT/SPO-IT0770A_00005_500,5,2004-04-20,26.0,ug.m-3
14988,IT/SPO-IT0770A_00005_500,5,2004-04-21,43.0,ug.m-3
14989,IT/SPO-IT0770A_00005_500,5,2004-04-22,51.0,ug.m-3
14990,IT/SPO-IT0770A_00005_500,5,2004-04-23,57.0,ug.m-3
14991,IT/SPO-IT0770A_00005_500,5,2004-04-24,36.0,ug.m-3
14992,IT/SPO-IT0770A_00005_500,5,2004-04-25,15.0,ug.m-3
14993,IT/SPO-IT0770A_00005_500,5,2004-04-26,43.0,ug.m-3
14994,IT/SPO-IT0770A_00005_500,5,2004-04-27,49.0,ug.m-3
14995,IT/SPO-IT0770A_00005_500,5,2004-04-28,49.0,ug.m-3
14996,IT/SPO-IT0770A_00005_500,5,2004-04-29,46.0,ug.m-3
14997,IT/SPO-IT0770A_00005_500,5,2004-04-30,17.0,ug.m-3
14998,IT/SPO-IT0770A_00005_500,5,2004-05-01,18.0,ug.m-3
14999,IT/SPO-IT0770A_00005_500,5,2004-05-02,23.0,ug.m-3
15000,IT/SPO-IT0770A_00005_500,5,2004-05-03,24.0,ug.m-3
15001,IT/SPO-IT0770A_00005_500,5,2004-05-04,11.0,ug.m-3
15002,IT/SPO-IT0770A_00005_500,5,2004-05-05,13.0,ug.m-3
15003,IT/SPO-IT0770A_00005_500,5,2004-05-06,25.0,ug.m-3
15004,IT/SPO-IT0770A_00005_500,5,2004-05-07,34.0,ug.m-3
15005,IT/SPO-IT0770A_00005_500,5,2004-05-08,25.0,ug.m-3
15006,IT/SPO-IT0770A_00005_500,5,2004-05-09,21.0,ug.m-3
15007,IT/SPO-IT0770A_00005_500,5,2004-05-10,32.0,ug.m-3
15008,IT/SPO-IT0770A_00005_500,5,2004-05-11,30.0,ug.m-3
15009,IT/SPO-IT0770A_00005_500,5,2004-05-12,30.0,ug.m-3
15010,IT/SPO-IT0770A_00005_500,5,2004-05-13,28.0,ug.m-3
15011,IT/SPO-IT0770A_00005_500,5,2004-05-14,34.0,ug.m-3
15012,IT/SPO-IT0770A_00005_500,5,2004-05-15,30.0,ug.m-3
15013,IT/SPO-IT0770A_00005_500,5,2004-05-16,33.0,ug.m-3
15014,IT/SPO-IT0770A_00005_500,5,2004-05-17,32.0,ug.m-3
15015,IT/SPO-IT0770A_00005_500,5,2004-05-18,42.0,ug.m-3
15016,IT/SPO-IT0770A_00005_500,5,2004-05-19,49.0,ug.m-3
15017,IT/SPO-IT0770A_00005_500,5,2004-05-20,36.0,ug.m-3
15018,IT/SPO-IT0770A_00005_500,5,2004-05-21,28.0,ug.m-3
15019,IT/SPO-IT0770A_00005_500,5,2004-05-22,24.0,ug.m-3
15020,IT/SPO-IT0770A_00005_500,5,2004-05-23,15.0,ug.m-3
15021,IT/SPO-IT0770A_00005_500,5,2004-05-24,22.0,ug.m-3
15022,IT/SPO-IT0770A_00005_500,5,2004-05-25,34.0,ug.m-3
15023,IT/SPO-IT0770A_00005_500,5,2004-05-26,45.0,ug.m-3
15024,IT/SPO-IT0770A_00005_500,5,2004-05-27,34.0,ug.m-3
15025,IT/SPO-IT0770A_00005_500,5,2004-05-28,32.0,ug.m-3
15026,IT/SPO-IT0770A_00005_500,5,2004-05-29,25.0,ug.m-3
15027,IT/SPO-IT0770A_00005_500,5,2004-05-30,27.0,ug.m-3
15028,IT/SPO-IT0770A_00005_500,5,2004-05-31,44.0,ug.m-3
15029,IT/SPO-IT0770A_00005_500,5,2004-06-01,36.0,ug.m-3
15030,IT/SPO-IT0770A_00005_500,5,2004-06-02,20.0,ug.m-3
15031,IT/SPO-IT0770A_00005_500,5,2004-06-03,24.0,ug.m-3
15032,IT/SPO-IT0770A_00005_500,5,2004-06-04,32.0,ug.m-3
15033,IT/SPO-IT0770A_00005_500,5,2004-06-05,20.0,ug.m-3
15034,IT/SPO-IT0770A_00005_500,5,2004-06-06,12.0,ug.m-3
15035,IT/SPO-IT0770A_00005_500,5,2004-06-07,31.0,ug.m-3
15036,IT/SPO-IT0770A_00005_500,5,2004-06-08,45.0,ug.m-3
15037,IT/SPO-IT0770A_00005_500,5,2004-06-09,51.0,ug.m-3
15038,IT/SPO-IT0770A_00005_500,5,2004-06-10,36.0,ug.m-3
15039,IT/SPO-IT0770A_00005_500,5,2004-06-11,35.0,ug.m-3
15040,IT/SPO-IT0770A_00005_500,5,2004-06-12,33.0,ug.m-3
15041,IT/SPO-IT0770A_00005_500,5,2004-06-13,14.0,ug.m-3
15042,IT/SPO-IT0770A_00005_500,5,2004-06-14,24.0,ug.m-3
15043,IT/SPO-IT0770A_00005_500,5,2004-06-15,27.0,ug.m-3
15044,IT/SPO-IT0770A_00005_500,5,2004-06-16,28.0,ug.m-3
15045,IT/SPO-IT0770A_00005_500,5,2004-06-17,43.0,ug.m-3
15046,IT/SPO-IT0770A_00005_500,5,2004-06-18,39.0,ug.m-3
15047,IT/SPO-IT0770A_00005_500,5,2004-06-19,38.0,ug.m-3
15048,IT/SPO-IT0770A_00005_500,5,2004-06-20,15.0,ug.m-3
15049,IT/SPO-IT0770A_00005_500,5,2004-06-21,27.0,ug.m-3
15050,IT/SPO-IT0770A_00005_500,5,2004-06-22,33.0,ug.m-3
15051,IT/SPO-IT0770A_00005_500,5,2004-06-23,36.0,ug.m-3
15052,IT/SPO-IT0770A_00005_500,5,2004-06-24,42.0,ug.m-3
15053,IT/SPO-IT0770A_00005_500,5,2004-06-25,45.0,ug.m-3
15054,IT/SPO-IT0770A_00005_500,5,2004-06-26,23.0,ug.m-3
15055,IT/SPO-IT0770A_00005_500,5,2004-06-27,36.0,ug.m-3
15056,IT/SPO-IT0770A_00005_500,5,2004-06-28,46.0,ug.m-3
15057,IT/SPO-IT0770A_00005_500,5,2004-06-29,42.0,ug.m-3
15058,IT/SPO-IT0770A_00005_500,5,2004-06-30,30.0,ug.m-3
15059,IT/SPO-IT0770A_00005_500,5,2004-07-01,53.0,ug.m-3
15060,IT/SPO-IT0770A_00005_500,5,2004-07-02,35.0,ug.m-3
15061,IT/SPO-IT0770A_00005_500,5,2004-07-03,29.0,ug.m-3
15062,IT/SPO-IT0770A_00005_500,5,2004-07-04,32.0,ug.m-3
15063,IT/SPO-IT0770A_00005_500,5,2004-07-05,42.0,ug.m-3
15064,IT/SPO-IT0770A_00005_500,5,2004-07-06,40.0,ug.m-3
15065,IT/SPO-IT0770A_00005_500,5,2004-07-07,43.0,ug.m-3
15066,IT/SPO-IT0770A_00005_500,5,2004-07-08,32.0,ug.m-3
15067,IT/SPO-IT0770A_00005_500,5,2004-07-09,18.0,ug.m-3
15068,IT/SPO-IT0770A_00005_500,5,2004-07-10,28.0,ug.m-3
15069,IT/SPO-IT0770A_00005_500,5,2004-07-11,19.0,ug.m-3
15070,IT/SPO-IT0770A_00005_500,5,2004-07-12,15.0,ug.m-3
15071,IT/SPO-IT0770A_00005_500,5,2004-07-13,22.0,ug.m-3
15072,IT/SPO-IT0770A_00005_500,5,2004-07-14,25.0,ug.m-3
15073,IT/SPO-IT0770A_00005_500,5,2004-07-15,33.0,ug.m-3
15074,IT/SPO-IT0770A_00005_500,5,2004-07-16,45.0,ug.m-3
15075,IT/SPO-IT0770A_00005_500,5,2004-07-17,33.0,ug.m-3
15076,IT/SPO-IT0770A_00005_500,5,2004-07-18,30.0,ug.m-3
15077,IT/SPO-IT0770A_00005_500,5,2004-07-19,34.0,ug.m-3
15078,IT/SPO-IT0770A_00005_500,5,2004-07-20,45.0,ug.m-3
15079,IT/SPO-IT0770A_00005_500,5,2004-07-21,52.0,ug.m-3
15080,IT/SPO-IT0770A_00005_500,5,2004-07-22,60.0,ug.m-3
15081,IT/SPO-IT0770A_00005_500,5,2004-07-23,62.0,ug.m-3
